stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,level_id,platform_code
940GZZLUHGD-1000111-D-CAR-3,,D-CAR,,51.55365,-0.44976,3,940GZZLUHGD,L#-1,
940GZZLUHGD-1000111-MET-8,,MET,,51.55371,-0.44983,3,940GZZLUHGD,L#0,
940GZZLUHGD-1000111-MetEB-1,,MetEB,,51.55359,-0.45041,3,940GZZLUHGD,L#-1,
940GZZLUHGD-1000111-MetWB-2,,MetWB,,51.55359,-0.45038,3,940GZZLUHGD,L#-1,
940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,,Westbound Platform 1,,,,0,940GZZLUHGD,,1
940GZZLUHGD-Plat02-EB-metropolitan|piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHGD,,2
940GZZLUHGR,940GZZLUHGR,Hanger Lane,,,,1,,,
940GZZLUHGR-Outside,,Outside Hanger Lane,,,,3,940GZZLUHGR,,
940GZZLUHGR-1000099-A-NW-4,,A-NW,,51.53013,-0.29275,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-B-NE-5,,B-NE,,51.52988,-0.29231,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-BookH-8,,BookH,,51.52972,-0.29265,3,940GZZLUHGR,L#-1,
940GZZLUHGR-1000099-B-SE-7,,B-SE,,51.52943,-0.29224,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-B-SW-6,,B-SW,,51.52956,-0.29303,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-BusA-9,,BusA,,51.52904,-0.29273,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-BusJK-1,,BusJK,,51.52972,-0.29265,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-BusN-3,,BusN,,51.52946,-0.29192,3,940GZZLUHGR,L#0,
940GZZLUHGR-1000099-Centr-2,,Centr,,51.53033,-0.2934,3,940GZZLUHGR,L#-2,
940GZZLUHGR-1000099-MET-10,,MET,,51.53018,-0.2927,3,940GZZLUHGR,L#0,
940GZZLUHGR-Plat01-WB-central,,Westbound Platform 1,,,,0,940GZZLUHGR,,1
940GZZLUHGR-Plat02-EB-central,,Eastbound Platform 2,,,,0,940GZZLUHGR,,2
940GZZLUHGT,940GZZLUHGT,Highgate,,,,1,,,
940GZZLUHGT-Outside,,Outside Highgate,,,,3,940GZZLUHGT,,
940GZZLUHGT-1000109-A-CAR-4,,A-CAR,,51.57759,-0.14598,3,940GZZLUHGT,L#0,
940GZZLUHGT-1000109-B-ARC-3,,B-ARC,,51.57767,-0.14701,3,940GZZLUHGT,L#0,
940GZZLUHGT-1000109-BookH-6,,BookH,,51.57775,-0.1458,3,940GZZLUHGT,L#-1,
940GZZLUHGT-1000109-Bus-1,,Bus,,51.577,-0.14553,3,940GZZLUHGT,L#0,
940GZZLUHGT-1000109-C-PRI-2,,C-PRI,,51.57781,-0.14553,3,940GZZLUHGT,L#0,
940GZZLUHGT-1000109-MET-7,,MET,,51.57753,-0.14586,3,940GZZLUHGT,L#0,
940GZZLUHGT-1000109-North-5,,North,,51.57775,-0.1458,3,940GZZLUHGT,L#-2,
940GZZLUHGT-Plat01-NB-northern,,Northbound Platform 1,,,,0,940GZZLUHGT,,1
940GZZLUHGT-Plat02-SB-northern,,Southbound Platform 2,,,,0,940GZZLUHGT,,2
940GZZLUHLT,940GZZLUHLT,Hainault,,,,1,,,
940GZZLUHLT-Outside,,Outside Hainault,,,,3,940GZZLUHLT,,
940GZZLUHLT-1000095-A-NEW-4,,A-NEW,,51.60392,0.09312,3,940GZZLUHLT,L#0,
940GZZLUHLT-1000095-BookH-3,,BookH,,51.60372,0.09308,3,940GZZLUHLT,L#0,
940GZZLUHLT-1000095-Bus-6,,Bus,,51.60428,0.09467,3,940GZZLUHLT,L#0,
940GZZLUHLT-1000095-Cen23-1,,Cen23,,51.60373,0.09338,3,940GZZLUHLT,L#2,
940GZZLUHLT-1000095-Cent1-2,,Cent1,,51.60364,0.09338,3,940GZZLUHLT,L#2,
940GZZLUHLT-1000095-LAND-7,,LAND,,51.60364,0.09338,3,940GZZLUHLT,L#1,
940GZZLUHLT-1000095-MET-5,,MET,,51.60366,0.09348,3,940GZZLUHLT,L#0,
940GZZLUHLT-Plat01-WB-central,,Westbound Platform 1,,,,0,940GZZLUHLT,,1
940GZZLUHLT-Plat02-WB-central,,Westbound Platform 2,,,,0,940GZZLUHLT,,2
940GZZLUHLT-Plat03-WB-central,,Westbound Platform 3,,,,0,940GZZLUHLT,,3
940GZZLUHNX,940GZZLUHNX,Hatton Cross,,,,1,,,
940GZZLUHNX-Outside,,Outside Hatton Cross,,,,3,940GZZLUHNX,,
940GZZLUHNX-1000103-A-HAT-3,,A-HAT,,51.46695,-0.42293,3,940GZZLUHNX,L#0,
940GZZLUHNX-1000103-B-GRE-2,,B-GRE,,51.46653,-0.42297,3,940GZZLUHNX,L#0,
940GZZLUHNX-1000103-BookH-5,,BookH,,51.46695,-0.42277,3,940GZZLUHNX,L#0,
940GZZLUHNX-1000103-Bus-1,,Bus,,51.46698,-0.42333,3,940GZZLUHNX,L#0,
940GZZLUHNX-1000103-MET-6,,MET,,51.46675,-0.42319,3,940GZZLUHNX,L#0,
940GZZLUHNX-1000103-Picca-4,,Picca,,51.46639,-0.42361,3,940GZZLUHNX,L#-1,
940GZZLUHNX-Plat01-WB-piccadilly,,Westbound Platform 1,,,,0,940GZZLUHNX,,1
940GZZLUHNX-Plat02-EB-piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHNX,,2
940GZZLUHPC,940GZZLUHPC,Hyde Park Corner,,,,1,,,
940GZZLUHPC-Outside,,Outside Hyde Park Corner,,,,3,940GZZLUHPC,,
940GZZLUHPC-1000119-A-K-N-5,,A-K-N,,51.50307,-0.15277,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-B-HYD-4,,B-HYD,,51.50308,-0.15142,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-BookH-9,,BookH,,51.50291,-0.15239,3,940GZZLUHPC,L#-1,
940GZZLUHPC-1000119-Bus E-11,,Bus E,,51.50289,-0.15377,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-Bus G-15,,Bus G,,51.50185,-0.15096,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-Bus N-3,,Bus N,,51.50493,-0.15203,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-Bus P-14,,Bus P,,51.50367,-0.14854,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-Bus W-1,,Bus W,,51.50277,-0.15369,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-C-APS-7,,C-APS,,51.50298,-0.15169,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-D-GRO-8,,D-GRO,,51.50272,-0.1526,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-E-K-S-6,,E-K-S,,51.50274,-0.15309,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-G-K-N-10,,G-K-N,,51.50307,-0.15325,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-MET-17,,MET,,51.50303,-0.15244,3,940GZZLUHPC,L#0,
940GZZLUHPC-1000119-Picca-2,,Picca,,51.50283,-0.15366,3,940GZZLUHPC,L#-4,
940GZZLUHPC-1000119-PicEB-12,,PicEB,,51.50283,-0.15366,3,940GZZLUHPC,L#-4,
940GZZLUHPC-Plat01-EB-piccadilly,,Eastbound Platform 1,,,,0,940GZZLUHPC,,1
940GZZLUHPC-Plat02-WB-piccadilly,,Westbound Platform 2,,,,0,940GZZLUHPC,,2
940GZZLUHPK,940GZZLUHPK,Holland Park,,,,1,,,
940GZZLUHPK-Outside,,Outside Holland Park,,,,3,940GZZLUHPK,,
940GZZLUHPK-1000113-A-HOL-3,,A-HOL,,51.50728,-0.20562,3,940GZZLUHPK,L#0,
940GZZLUHPK-1000113-B-LAN-2,,B-LAN,,51.50742,-0.20564,3,940GZZLUHPK,L#0,
940GZZLUHPK-1000113-BookH-5,,BookH,,51.50732,-0.20561,3,940GZZLUHPK,L#0,
940GZZLUHPK-1000113-Bus-1,,Bus,,51.50744,-0.2045,3,940GZZLUHPK,L#0,
940GZZLUHPK-1000113-Centr-4,,Centr,,51.50714,-0.20575,3,940GZZLUHPK,L#-3,
940GZZLUHPK-1000113-CenWB-8,,CenWB,,51.50714,-0.20575,3,940GZZLUHPK,L#-3,
940GZZLUHPK-1000113-MET-7,,MET,,51.50714,-0.20568,3,940GZZLUHPK,L#0,
940GZZLUHPK-1000113-Over-6,,Over,,51.50719,-0.20558,3,940GZZLUHPK,L#-2,
940GZZLUHPK-Plat01-WB-central,,Westbound Platform 1,,,,0,940GZZLUHPK,,1
940GZZLUHPK-Plat02-EB-central,,Eastbound Platform 2,,,,0,940GZZLUHPK,,2
940GZZLUHSK,940GZZLUHSK,High Street Kensington,,,,1,,,
940GZZLUHSK-Outside,,Outside High Street Kensington,,,,3,940GZZLUHSK,,
940GZZLUHSK-1000110-A-KEN-4,,A-KEN,,51.50103,-0.19292,3,940GZZLUHSK,L#0,
940GZZLUHSK-1000110-BookH-5,,BookH,,51.50077,-0.19259,3,940GZZLUHSK,L#0,
940GZZLUHSK-1000110-Bus-1,,Bus,,51.50112,-0.19316,3,940GZZLUHSK,L#0,
940GZZLUHSK-1000110-DisEB-2,,DisEB,,51.50043,-0.1922,3,940GZZLUHSK,L#-1,
940GZZLUHSK-1000110-DisWB-3,,DisWB,,51.50036,-0.19214,3,940GZZLUHSK,L#-1,
940GZZLUHSK-1000110-MET-7,,MET,,51.50105,-0.19279,3,940GZZLUHSK,L#0,
940GZZLUHSK-Plat01-WB-circle|district,,Westbound Platform 1,,,,0,940GZZLUHSK,,1
940GZZLUHSK-Plat02-EB-circle|district,,Eastbound Platform 2,,,,0,940GZZLUHSK,,2
940GZZLUHSK-Plat03-WB-circle|district,,Westbound Platform 3,,,,0,940GZZLUHSK,,3
940GZZLUHSK-Plat04-WB-circle|district,,Westbound Platform 4,,,,0,940GZZLUHSK,,4
940GZZLUHTD,940GZZLUHTD,Hampstead,,,,1,,,
940GZZLUHTD-Outside,,Outside Hampstead,,,,3,940GZZLUHTD,,
940GZZLUHTD-1000098-A-HAM-2,,A-HAM,,51.55663,-0.17836,3,940GZZLUHTD,L#0,
940GZZLUHTD-1000098-B-HEA-3,,B-HEA,,51.5568,-0.17835,3,940GZZLUHTD,L#0,
940GZZLUHTD-1000098-BookH-5,,BookH,,51.55667,-0.17824,3,940GZZLUHTD,L#1,
940GZZLUHTD-1000098-Bus-1,,Bus,,51.55671,-0.17768,3,940GZZLUHTD,L#0,
940GZZLUHTD-1000098-LoCon-6,,LoCon,,51.55668,-0.17831,3,940GZZLUHTD,L#-3,
940GZZLUHTD-1000098-MET-7,,MET,,51.55663,-0.17849,3,940GZZLUHTD,L#0,
940GZZLUHTD-1000098-NorSB-8,,NorSB,,51.55624,-0.17746,3,940GZZLUHTD,L#-4,
940GZZLUHTD-1000098-North-4,,North,,51.55649,-0.17826,3,940GZZLUHTD,L#-4,
940GZZLUHTD-Plat01-NB-northern,,Northbound Platform 1,,,,0,940GZZLUHTD,,1
940GZZLUHTD-Plat02-SB-northern,,Southbound Platform 2,,,,0,940GZZLUHTD,,2
940GZZLUHWC,940GZZLUHWC,Hounslow Central,,,,1,,,
940GZZLUHWC-Outside,,Outside Hounslow Central,,,,3,940GZZLUHWC,,
940GZZLUHWC-1000116-A-LAM-4,,A-LAM,,51.4712,-0.36701,3,940GZZLUHWC,L#0,
940GZZLUHWC-1000116-BookH-5,,BookH,,51.47121,-0.36687,3,940GZZLUHWC,L#0,
940GZZLUHWC-1000116-Bus-1,,Bus,,51.4712,-0.36709,3,940GZZLUHWC,L#0,
940GZZLUHWC-1000116-MET-3,,MET,,51.47129,-0.36658,3,940GZZLUHWC,L#0,
940GZZLUHWC-1000116-Picca-2,,Picca,,51.47133,-0.3662,3,940GZZLUHWC,L#1,
940GZZLUHWC-Plat01-WB-piccadilly,,Westbound Platform 1,,,,0,940GZZLUHWC,,1
940GZZLUHWC-Plat02-EB-piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHWC,,2
940GZZLUHWE,940GZZLUHWE,Hounslow East,,,,1,,,
940GZZLUHWE-Outside,,Outside Hounslow East,,,,3,940GZZLUHWE,,
940GZZLUHWE-1000117-A-K-E-4,,A-K-E,,51.47331,-0.3568,3,940GZZLUHWE,L#0,
940GZZLUHWE-1000117-BookH-6,,BookH,,51.47331,-0.3568,3,940GZZLUHWE,L#0,
940GZZLUHWE-1000117-Bus-3,,Bus,,51.47323,-0.35683,3,940GZZLUHWE,L#0,
940GZZLUHWE-1000117-MET-5,,MET,,51.47321,-0.35647,3,940GZZLUHWE,L#0,
940GZZLUHWE-1000117-PicEB-1,,PicEB,,51.47354,-0.35615,3,940GZZLUHWE,L#1,
940GZZLUHWE-1000117-PicWB-2,,PicWB,,51.4736,-0.35606,3,940GZZLUHWE,L#1,
940GZZLUHWE-Plat01-WB-piccadilly,,Westbound Platform 1,,,,0,940GZZLUHWE,,1
940GZZLUHWE-Plat02-EB-piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHWE,,2
940GZZLUHWT,940GZZLUHWT,Hounslow West,,,,1,,,
940GZZLUHWT-Outside,,Outside Hounslow West,,,,3,940GZZLUHWT,,
940GZZLUHWT-1000118-A-BAT-4,,A-BAT,,51.47305,-0.38564,3,940GZZLUHWT,L#0,
940GZZLUHWT-1000118-BookH-5,,BookH,,51.47322,-0.38549,3,940GZZLUHWT,L#0,
940GZZLUHWT-1000118-Bus-2,,Bus,,51.47314,-0.38549,3,940GZZLUHWT,L#0,
940GZZLUHWT-1000118-MET-3,,MET,,51.47347,-0.38654,3,940GZZLUHWT,L#0,
940GZZLUHWT-1000118-Picca-1,,Picca,,51.47342,-0.38575,3,940GZZLUHWT,L#-1,
940GZZLUHWT-Plat01-WB-piccadilly,,Westbound Platform 1,,,,0,940GZZLUHWT,,1
940GZZLUHWT-Plat02-EB-piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHWT,,2
940GZZLUHWY,940GZZLUHWY,Holloway Road,,,,1,,,
940GZZLUHWY-Outside,,Outside Holloway Road,,,,3,940GZZLUHWY,,
940GZZLUHWY-1000114-A-HOL-4,,A-HOL,,51.5529,-0.11274,3,940GZZLUHWY,L#0,
940GZZLUHWY-1000114-BookH-5,,BookH,,51.55282,-0.11291,3,940GZZLUHWY,L#1,
940GZZLUHWY-1000114-Bus-1,,Bus,,51.55248,-0.11221,3,940GZZLUHWY,L#0,
940GZZLUHWY-1000114-LoCon-3,,LoCon,,51.55275,-0.11303,3,940GZZLUHWY,L#-1,
940GZZLUHWY-1000114-MET-6,,MET,,51.55269,-0.11324,3,940GZZLUHWY,L#0,
940GZZLUHWY-1000114-Picca-2,,Picca,,51.5529,-0.11335,3,940GZZLUHWY,L#-2,
940GZZLUHWY-Plat01-WB-piccadilly,,Westbound Platform 1,,,,0,940GZZLUHWY,,1
940GZZLUHWY-Plat02-EB-piccadilly,,Eastbound Platform 2,,,,0,940GZZLUHWY,,2
940GZZLUICK,940GZZLUICK,Ickenham,,,,1,,,
940GZZLUICK-Outside,,Outside Ickenham,,,,3,940GZZLUICK,,
940GZZLUICK-1000120-A-GLO-4,,A-GLO,,51.56202,-0.4419,3,940GZZLUICK,L#0,
940GZZLUICK-1000120-BookH-5,,BookH,,51.56202,-0.44201,3,940GZZLUICK,L#0,
940GZZLUICK-1000120-Bus-1,,Bus,,51.5629,-0.44473,3,940GZZLUICK,L#0,
940GZZLUICK-1000120-BusC-6,,BusC,,51.56395,-0.44359,3,940GZZLUICK,L#0,
940GZZLUICK-1000120-MET-7,,MET,,51.56199,-0.442,3,940GZZLUICK,L#0,
940GZZLUICK-1000120-MetEB-2,,MetEB,,51.56177,-0.44223,3,940GZZLUICK,L#-1,
940GZZLUICK-1000120-MetWB-3,,MetWB,,51.56171,-0.44226,3,940GZZLUICK,L#-1,
940GZZLUICK-Plat01-WB-metropolitan|piccadilly,,Westbound Platform 1,,,,0,940GZZLUICK,,1
940GZZLUICK-Plat02-EB-metropolitan|piccadilly,,Eastbound Platform 2,,,,0,940GZZLUICK,,2
940GZZLUKBN,940GZZLUKBN,Kilburn,,,,1,,,
940GZZLUKBN-Outside,,Outside Kilburn,,,,3,940GZZLUKBN,,
940GZZLUKBN-1000126-A-SHO-2,,A-SHO,,51.54693,-0.20409,3,940GZZLUKBN,L#0,
940GZZLUKBN-1000126-BookH-4,,BookH,,51.54693,-0.20422,3,940GZZLUKBN,L#0,
940GZZLUKBN-1000126-Bus-3,,Bus,,51.54726,-0.204,3,940GZZLUKBN,L#0,
940GZZLUKBN-1000126-Jubil-1,,Jubil,,51.54698,-0.20489,3,940GZZLUKBN,L#1,
940GZZLUKBN-1000126-JubNB-6,,JubNB,,51.54718,-0.20425,3,940GZZLUKBN,L#1,
940GZZLUKBN-1000126-MET-5,,MET,,51.5468,-0.2041,3,940GZZLUKBN,L#0,
940GZZLUKBN-Plat01-NB-jubilee,,Northbound Platform 1,,,,0,940GZZLUKBN,,1
940GZZLUKBN-Plat02-SB-jubilee,,Southbound Platform 2,,,,0,940GZZLUKBN,,2
940GZZLUKBY,940GZZLUKBY,Kingsbury,,,,1,,,
940GZZLUKBY-Outside,,Outside Kingsbury,,,,3,940GZZLUKBY,,
940GZZLUKBY-1000128-A-KIN-5,,A-KIN,,51.58498,-0.2787,3,940GZZLUKBY,L#0,
940GZZLUKBY-1000128-BookH-4,,BookH,,51.58496,-0.27832,3,940GZZLUKBY,L#0,
940GZZLUKBY-1000128-Bus-3,,Bus,,51.58488,-0.2796,3,940GZZLUKBY,L#0,
940GZZLUKBY-1000128-JubNB-1,,JubNB,,51.58449,-0.27834,3,940GZZLUKBY,L#-1,
940GZZLUKBY-1000128-JubSB-2,,JubSB,,51.58461,-0.27832,3,940GZZLUKBY,L#-1,
940GZZLUKBY-1000128-MET-6,,MET,,51.58484,-0.27879,3,940GZZLUKBY,L#0,
940GZZLUKBY-Plat01-NB-jubilee,,Northbound Platform 1,,,,0,940GZZLUKBY,,1
940GZZLUKBY-Plat02-SB-jubilee,,Southbound Platform 2,,,,0,940GZZLUKBY,,2
940GZZLUKNB,940GZZLUKNB,Knightsbridge,,,,1,,,
940GZZLUKNB-Outside,,Outside Knightsbridge,,,,3,940GZZLUKNB,,
940GZZLUKNB-1000130-A-BRO-7,,A-BRO,,51.49991,-0.16261,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-B-K-N-4,,B-K-N,,51.50196,-0.16034,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-BookB-9,,BookB,,51.50012,-0.16282,3,940GZZLUKNB,L#-1,
940GZZLUKNB-1000130-BookK-8,,BookK,,51.50176,-0.16053,3,940GZZLUKNB,L#-1,
940GZZLUKNB-1000130-BSS-13,,BSS,,51.5008,-0.15991,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-BUSC-3,,BUSC,,51.50095,-0.16183,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-C-K-S-5,,C-K-S,,51.50176,-0.16003,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-Conco-12,,Conco,,51.50141,-0.16102,3,940GZZLUKNB,L#-3,
940GZZLUKNB-1000130-D-K-S-14,,D-K-S,,51.50169,-0.16088,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-MET-10,,MET,,51.50167,-0.16051,3,940GZZLUKNB,L#0,
940GZZLUKNB-1000130-Picca-2,,Picca,,51.50142,-0.1613,3,940GZZLUKNB,L#-4,
940GZZLUKNB-1000130-PicWB-6,,PicWB,,51.50142,-0.1613,3,940GZZLUKNB,L#-4,
940GZZLUKNB-Plat01-EB-piccadilly,,Eastbound Platform 1,,,,0,940GZZLUKNB,,1
940GZZLUKNB-Plat02-WB-piccadilly,,Westbound Platform 2,,,,0,940GZZLUKNB,,2
940GZZLUKNG,940GZZLUKNG,Kennington,,,,1,,,
940GZZLUKNG-Outside,,Outside Kennington,,,,3,940GZZLUKNG,,
940GZZLUKNG-1000121-A-KEN-4,,A-KEN,,51.48834,-0.1058,3,940GZZLUKNG,L#0,
940GZZLUKNG-1000121-BookH-5,,BookH,,51.48825,-0.10556,3,940GZZLUKNG,L#0,
940GZZLUKNG-1000121-Bus-1,,Bus,,51.48811,-0.10614,3,940GZZLUKNG,L#0,
940GZZLUKNG-1000121-C-BRA-7,,C-BRA,,51.48816,-0.10541,3,940GZZLUKNG,L#0,
940GZZLUKNG-1000121-MET-8,,MET,,51.48833,-0.10596,3,940GZZLUKNG,L#0,
940GZZLUKNG-1000121-NorNB-2,,NorNB,,51.48845,-0.1057,3,940GZZLUKNG,L#-2,
940GZZLUKNG-1000121-NorSB-3,,NorSB,,51.48839,-0.10576,3,940GZZLUKNG,L#-2,
940GZZLUKNG-1000121-Subwa-6,,Subwa,,51.48834,-0.1055,3,940GZZLUKNG,L#-1,
940GZZLUKNG-Plat01-NB-northern,,Northbound Platform 1,,,,0,940GZZLUKNG,,1
940GZZLUKNG-Plat02-SB-northern,,Southbound Platform 2,,,,0,940GZZLUKNG,,2
940GZZLUKNG-Plat03-NB-northern,,Northbound Platform 3,,,,0,940GZZLUKNG,,3
940GZZLUKNG-Plat04-SB-northern,,Southbound Platform 4,,,,0,940GZZLUKNG,,4
940GZZLUKPK,940GZZLUKPK,Kilburn Park,,,,1,,,
940GZZLUKPK-Outside,,Outside Kilburn Park,,,,3,940GZZLUKPK,,
940GZZLUKPK-1000127-A-CAM-4,,A-CAM,,51.53505,-0.19358,3,940GZZLUKPK,L#0,
940GZZLUKPK-1000127-Baker-2,,Baker,,51.53514,-0.19394,3,940GZZLUKPK,L#-1,
940GZZLUKPK-1000127-BookH-5,,BookH,,51.53507,-0.19375,3,940GZZLUKPK,L#0,
940GZZLUKPK-1000127-Bus-1,,Bus,,51.5352,-0.19352,3,940GZZLUKPK,L#0,
940GZZLUKPK-1000127-MET-3,,MET,,51.53498,-0.19423,3,940GZZLUKPK,L#0,
940GZZLUKPK-Plat01-NB-bakerloo,,Northbound Platform 1,,,,0,940GZZLUKPK,,1
940GZZLUKPK-Plat02-SB-bakerloo,,Southbound Platform 2,,,,0,940GZZLUKPK,,2
940GZZLULAD,940GZZLULAD,Ladbroke Grove,,,,1,,,
940GZZLULAD-Outside,,Outside Ladbroke Grove,,,,3,940GZZLULAD,,
940GZZLULAD-1000131-A-LAD-4,,A-LAD,,51.51742,-0.21007,3,940GZZLULAD,L#0,
940GZZLULAD-1000131-BookH-5,,BookH,,51.51725,-0.21067,3,940GZZLULAD,L#0,
940GZZLULAD-1000131-Bus-1,,Bus,,51.5173,-0.20992,3,940GZZLULAD,L#0,
940GZZLULAD-1000131-HamEB-2,,HamEB,,51.51735,-0.21078,3,940GZZLULAD,L#1,
940GZZLULAD-1000131-HamWB-3,,HamWB,,51.51738,-0.21067,3,940GZZLULAD,L#1,
940GZZLULAD-1000131-MET-6,,MET,,51.51745,-0.21039,3,940GZZLULAD,L#0,
940GZZLULAD-Plat01-EB-circle|hammersmith-city,,Eastbound Platform 1,,,,0,940GZZLULAD,,1
940GZZLULAD-Plat02-WB-circle|hammersmith-city,,Westbound Platform 2,,,,0,940GZZLULAD,,2
940GZZLULBN,940GZZLULBN,Lambeth North,,,,1,,,
940GZZLULBN-Outside,,Outside Lambeth North,,,,3,940GZZLULBN,,
940GZZLULBN-1000132-A-WES-4,,A-WES,,51.49885,-0.11221,3,940GZZLULBN,L#0,
940GZZLULBN-1000132-Baker-2,,Baker,,51.49852,-0.11117,3,940GZZLULBN,L#-2,
940GZZLULBN-1000132-BookH-5,,BookH,,51.499,-0.11208,3,940GZZLULBN,L#0,
940GZZLULBN-1000132-Bus-1,,Bus,,51.49867,-0.11195,3,940GZZLULBN,L#0,
940GZZLULBN-1000132-LoCon-3,,LoCon,,51.49906,-0.11223,3,940GZZLULBN,L#-1,
940GZZLULBN-1000132-MET-6,,MET,,51.49881,-0.11231,3,940GZZLULBN,L#0,
940GZZLULBN-Plat01-NB-bakerloo,,Northbound Platform 1,,,,0,940GZZLULBN,,1
940GZZLULBN-Plat02-SB-bakerloo,,Southbound Platform 2,,,,0,940GZZLULBN,,2
940GZZLULGN,940GZZLULGN,Loughton,,,,1,,,
940GZZLULGN-Outside,,Outside Loughton,,,,3,940GZZLULGN,,
940GZZLULGN-1000140-A-STA-4,,A-STA,,51.64175,0.0551,3,940GZZLULGN,L#0,
940GZZLULGN-1000140-BookH-3,,BookH,,51.64151,0.05539,3,940GZZLULGN,L#0,
940GZZLULGN-1000140-CenEB-2,,CenEB,,51.64125,0.05565,3,940GZZLULGN,L#1,
940GZZLULGN-1000140-CenWB-5,,CenWB,,51.64118,0.05554,3,940GZZLULGN,L#1,
940GZZLULGN-1000140-MET-6,,MET,,51.64144,0.05548,3,940GZZLULGN,L#0,
940GZZLULGN-Plat01-WB-central,,Westbound Platform 1,,,,0,940GZZLULGN,,1
940GZZLULGN-Plat02-WB-central,,Westbound Platform 2,,,,0,940GZZLULGN,,2
940GZZLULGN-Plat03-WB-central,,Westbound Platform 3,,,,0,940GZZLULGN,,3
940GZZLULGN-Plat04-EB-central,,Eastbound Platform 4,,,,0,940GZZLULGN,,4
940GZZLULGT,940GZZLULGT,Lancaster Gate,,,,1,,,
940GZZLULGT-Outside,,Outside Lancaster Gate,,,,3,940GZZLULGT,,
940GZZLULGT-1000133-A-BAY-2,,A-BAY,,51.51168,-0.17542,3,940GZZLULGT,L#0,
940GZZLULGT-1000133-BookH-4,,BookH,,51.51178,-0.17546,3,940GZZLULGT,L#0,
940GZZLULGT-1000133-Bus-1,,Bus,,51.51185,-0.17543,3,940GZZLULGT,L#0,
940GZZLULGT-1000133-Centr-3,,Centr,,51.51177,-0.17469,3,940GZZLULGT,L#-2,
940GZZLULGT-1000133-LoCon-5,,LoCon,,51.51172,-0.17532,3,940GZZLULGT,L#-1,
940GZZLULGT-1000133-MET-6,,MET,,51.51177,-0.17469,3,940GZZLULGT,L#0,
940GZZLULGT-Plat01-WB-central,,Westbound Platform 1,,,,0,940GZZLULGT,,1
940GZZLULGT-Plat02-EB-central,,Eastbound Platform 2,,,,0,940GZZLULGT,,2
940GZZLULRD,940GZZLULRD,Latimer Road,,,,1,,,
940GZZLULRD-Outside,,Outside Latimer Road,,,,3,940GZZLULRD,,
940GZZLULRD-1000134-A-BRA-4,,A-BRA,,51.5137,-0.21763,3,940GZZLULRD,L#0,
940GZZLULRD-1000134-BookH-5,,BookH,,51.51366,-0.21757,3,940GZZLULRD,L#0,
940GZZLULRD-1000134-Bus-1,,Bus,,51.51353,-0.21776,3,940GZZLULRD,L#0,
940GZZLULRD-1000134-HamEB-2,,HamEB,,51.51352,-0.21778,3,940GZZLULRD,L#1,
940GZZLULRD-1000134-HamWB-3,,HamWB,,51.51347,-0.21785,3,940GZZLULRD,L#1,
940GZZLULRD-1000134-MET-6,,MET,,51.51339,-0.2178,3,940GZZLULRD,L#0,
940GZZLULRD-Plat01-EB-circle|hammersmith-city,,Eastbound Platform 1,,,,0,940GZZLULRD,,1
940GZZLULRD-Plat02-WB-circle|hammersmith-city,,Westbound Platform 2,,,,0,940GZZLULRD,,2
940GZZLULSQ,940GZZLULSQ,Leicester Square,,,,1,,,
940GZZLULSQ-Outside,,Outside Leicester Square,,,,3,940GZZLULSQ,,
940GZZLULSQ-1000135-A-CHA-9,,A-CHA,,51.51173,-0.12822,3,940GZZLULSQ,L#0,
940GZZLULSQ-1000135-B-CRA-8,,B-CRA,,51.51161,-0.12793,3,940GZZLULSQ,L#0,
940GZZLULSQ-1000135-BookH-10,,BookH,,51.51149,-0.12821,3,940GZZLULSQ,L#-2,
